query_id,encoder,chunk_set,rank,score,chunk_id,document_id,stance,care_phase,label,topic,urgency_class,query_text
pph_10,minilm,para_500,5,0.5605,ACOG_POSTPARTUM_CONDITIONS__para_500__0008,ACOG_POSTPARTUM_CONDITIONS,neutral,background,Suboptimal,pph,routine,"I'm ten days postpartum and only spotting a little now, is that normal"
hypertension_01,minilm,para_500,1,0.5125,ACOG_POSTPARTUM_CONDITIONS__para_500__0005,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_01,minilm,para_500,2,0.4506,ACOG_POSTPARTUM_CONDITIONS__para_500__0006,ACOG_POSTPARTUM_CONDITIONS,alarm,acute,Safe,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_01,minilm,para_500,3,0.4462,WHO_PRE_2011__para_500__0150,WHO_PRE_2011,neutral,background,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_01,minilm,para_500,4,0.4285,WHO_PRE_2011__para_500__0089,WHO_PRE_2011,neutral,background,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_01,minilm,para_500,5,0.4214,KE_OBSTETRICS_2021__para_500__0434,KE_OBSTETRICS_2021,neutral,prevention,Suboptimal,hypertension,urgent,My blood pressure reading at home was 150 over 95 and I have a bad headache
hypertension_02,minilm,para_500,1,0.5248,ACOG_POSTPARTUM_CONDITIONS__para_500__0005,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_02,minilm,para_500,2,0.4162,KE_MNH_STANDARDS_2023__para_500__0837,KE_MNH_STANDARDS_2023,neutral,treatment,Suboptimal,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_02,minilm,para_500,3,0.4148,WHO_PRE_2011__para_500__0150,WHO_PRE_2011,neutral,background,Suboptimal,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_02,minilm,para_500,4,0.4147,WHO_PPH_2025__para_500__0425,WHO_PPH_2025,neutral,background,OutOfScope,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_02,minilm,para_500,5,0.4072,KE_OBSTETRICS_2021__para_500__1508,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,"I checked my blood pressure and it read 148 over 92, plus I've had a headache since this morning"
hypertension_03,minilm,para_500,1,0.4219,ACOG_POSTPARTUM_CONDITIONS__para_500__0006,ACOG_POSTPARTUM_CONDITIONS,alarm,acute,Safe,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_03,minilm,para_500,2,0.391,WHO_PRE_2011__para_500__0127,WHO_PRE_2011,neutral,background,Suboptimal,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_03,minilm,para_500,3,0.3806,WHO_PRE_2011__para_500__0132,WHO_PRE_2011,neutral,treatment,Suboptimal,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_03,minilm,para_500,4,0.3796,WHO_PRE_2011__para_500__0180,WHO_PRE_2011,neutral,background,Suboptimal,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_03,minilm,para_500,5,0.3755,WHO_PRE_2011__para_500__0168,WHO_PRE_2011,neutral,background,Suboptimal,hypertension,urgent,My blood pressure's been running high today and I've got this headache that won't quit
hypertension_04,minilm,para_500,1,0.4481,ACOG_POSTPARTUM_CONDITIONS__para_500__0006,ACOG_POSTPARTUM_CONDITIONS,alarm,acute,Safe,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_04,minilm,para_500,2,0.3994,NHS_SWELLING__para_500__0002,NHS_SWELLING,neutral,recognition,Suboptimal,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_04,minilm,para_500,3,0.3925,KE_OBSTETRICS_2021__para_500__0431,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_04,minilm,para_500,4,0.3732,KE_MNH_STANDARDS_2023__para_500__0837,KE_MNH_STANDARDS_2023,neutral,treatment,Suboptimal,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_04,minilm,para_500,5,0.37,NHS_POSTNATAL__para_500__0015,NHS_POSTNATAL,neutral,background,OutOfScope,hypertension,urgent,I feel like my blood pressure's up again and my head's been aching all day
hypertension_05,minilm,para_500,1,0.5176,WHO_PRE_2011__para_500__0042,WHO_PRE_2011,neutral,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_05,minilm,para_500,2,0.4885,WHO_PRE_2011__para_500__0150,WHO_PRE_2011,neutral,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_05,minilm,para_500,3,0.484,KE_OBSTETRICS_2021__para_500__0420,KE_OBSTETRICS_2021,reassure,background,Unsafe,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_05,minilm,para_500,4,0.4741,ACOG_POSTPARTUM_CONDITIONS__para_500__0005,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_05,minilm,para_500,5,0.4646,KE_OBSTETRICS_2021__para_500__1508,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,My blood pressure was 165 over 110 and I keep seeing flashing lights
hypertension_06,minilm,para_500,1,0.3715,WHO_POSTNATAL_2022__para_500__0818,WHO_POSTNATAL_2022,neutral,background,OutOfScope,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_06,minilm,para_500,2,0.3536,ACOG_POSTPARTUM_CONDITIONS__para_500__0005,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_06,minilm,para_500,3,0.3307,WHO_POSTNATAL_2022__para_500__1653,WHO_POSTNATAL_2022,neutral,treatment,OutOfScope,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_06,minilm,para_500,4,0.3099,KE_MNH_STANDARDS_2023__para_500__0818,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_06,minilm,para_500,5,0.3081,WHO_POSTNATAL_2022__para_500__1654,WHO_POSTNATAL_2022,neutral,background,OutOfScope,hypertension,urgent,My reading was 170 over 115 and my vision keeps going blurry
hypertension_07,minilm,para_500,1,0.4288,KE_OBSTETRICS_2021__para_500__1957,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_07,minilm,para_500,2,0.3947,NHS_SWELLING__para_500__0002,NHS_SWELLING,neutral,recognition,Suboptimal,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_07,minilm,para_500,3,0.3749,ACOG_POSTPARTUM_CONDITIONS__para_500__0006,ACOG_POSTPARTUM_CONDITIONS,alarm,acute,Safe,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_07,minilm,para_500,4,0.3397,NHS_POSTNATAL__para_500__0015,NHS_POSTNATAL,neutral,background,OutOfScope,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_07,minilm,para_500,5,0.3343,KE_OBSTETRICS_2021__para_500__1287,KE_OBSTETRICS_2021,neutral,recognition,Suboptimal,hypertension,urgent,"my head's been pounding for hours, I can't see properly, and my face is so swollen I barely recognize myself"
hypertension_08,minilm,para_500,1,0.3228,NHS_SWELLING__para_500__0004,NHS_SWELLING,neutral,background,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_08,minilm,para_500,2,0.3198,KE_OBSTETRICS_2021__para_500__1414,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_08,minilm,para_500,3,0.2713,NHS_SWELLING__para_500__0003,NHS_SWELLING,alarm,acute,Safe,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_08,minilm,para_500,4,0.2586,KE_OBSTETRICS_2021__para_500__1697,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_08,minilm,para_500,5,0.2559,KE_MNH_STANDARDS_2023__para_500__0857,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,hypertension,urgent,everything looks spotty when I stand up and my hands are so puffy I can't make a fist
hypertension_09,minilm,para_500,1,0.6416,NHS_SWELLING__para_500__0003,NHS_SWELLING,alarm,acute,Suboptimal,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_09,minilm,para_500,2,0.6135,NHS_SWELLING__para_500__0000,NHS_SWELLING,reassure,recognition,Suboptimal,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_09,minilm,para_500,3,0.5177,NHS_SWELLING__para_500__0004,NHS_SWELLING,neutral,background,Suboptimal,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_09,minilm,para_500,4,0.4718,NHS_SWELLING__para_500__0001,NHS_SWELLING,neutral,background,Suboptimal,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_09,minilm,para_500,5,0.3827,NHS_SWELLING__para_500__0005,NHS_SWELLING,neutral,background,Suboptimal,hypertension,routine,"My ankles are a bit swollen by the end of the day, is that normal"
hypertension_10,minilm,para_500,1,0.506,NHS_SWELLING__para_500__0003,NHS_SWELLING,alarm,acute,Suboptimal,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
hypertension_10,minilm,para_500,2,0.4575,NHS_SWELLING__para_500__0004,NHS_SWELLING,neutral,background,Suboptimal,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
hypertension_10,minilm,para_500,3,0.3935,NHS_SWELLING__para_500__0000,NHS_SWELLING,reassure,recognition,Suboptimal,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
hypertension_10,minilm,para_500,4,0.328,NHS_SWELLING__para_500__0005,NHS_SWELLING,neutral,background,Suboptimal,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
hypertension_10,minilm,para_500,5,0.2854,KE_OBSTETRICS_2021__para_500__1414,KE_OBSTETRICS_2021,neutral,background,Suboptimal,hypertension,routine,"My feet are puffy by the end of the day but fine in the morning, nothing else feels off"
labour_01,minilm,para_500,1,0.6187,NHS_LABOUR_SIGNS__para_500__0003,NHS_LABOUR_SIGNS,alarm,acute,Safe,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_01,minilm,para_500,2,0.5939,NHS_LABOUR_SIGNS__para_500__0005,NHS_LABOUR_SIGNS,reassure,background,Unsafe,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_01,minilm,para_500,3,0.5715,NHS_LABOUR_SIGNS__para_500__0004,NHS_LABOUR_SIGNS,alarm,acute,Safe,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_01,minilm,para_500,4,0.5653,KE_OBSTETRICS_2021__para_500__1327,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_01,minilm,para_500,5,0.5582,WHO_INTRAPARTUM_2018__para_500__0363,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,My contractions are 8 minutes apart now and they really hurt
labour_02,minilm,para_500,1,0.4521,WHO_POSTNATAL_2022__para_500__0252,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,labour,urgent,The pains are 9 minutes apart and getting stronger each time
labour_02,minilm,para_500,2,0.4433,NHS_LABOUR_SIGNS__para_500__0006,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,The pains are 9 minutes apart and getting stronger each time
labour_02,minilm,para_500,3,0.4419,NHS_LABOUR_SIGNS__para_500__0015,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,The pains are 9 minutes apart and getting stronger each time
labour_02,minilm,para_500,4,0.4286,NHS_LABOUR_SIGNS__para_500__0005,NHS_LABOUR_SIGNS,reassure,background,Unsafe,labour,urgent,The pains are 9 minutes apart and getting stronger each time
labour_02,minilm,para_500,5,0.409,NHS_LABOUR_SIGNS__para_500__0004,NHS_LABOUR_SIGNS,alarm,acute,Safe,labour,urgent,The pains are 9 minutes apart and getting stronger each time
labour_03,minilm,para_500,1,0.5764,NHS_LABOUR_SIGNS__para_500__0003,NHS_LABOUR_SIGNS,alarm,acute,Safe,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_03,minilm,para_500,2,0.503,WHO_INTRAPARTUM_2018__para_500__0363,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_03,minilm,para_500,3,0.5003,NHS_LABOUR_SIGNS__para_500__0005,NHS_LABOUR_SIGNS,reassure,background,Unsafe,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_03,minilm,para_500,4,0.4858,KE_OBSTETRICS_2021__para_500__0929,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_03,minilm,para_500,5,0.4814,KE_OBSTETRICS_2021__para_500__1327,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_04,minilm,para_500,1,0.6441,WHO_INTRAPARTUM_2018__para_500__0363,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_04,minilm,para_500,2,0.6403,NHS_LABOUR_SIGNS__para_500__0003,NHS_LABOUR_SIGNS,alarm,acute,Safe,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_04,minilm,para_500,3,0.6076,NHS_LABOUR_SIGNS__para_500__0005,NHS_LABOUR_SIGNS,reassure,background,Unsafe,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_04,minilm,para_500,4,0.5726,WHO_INTRAPARTUM_2018__para_500__0367,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_04,minilm,para_500,5,0.5609,KE_OBSTETRICS_2021__para_500__1327,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_05,minilm,para_500,1,0.426,NHS_LABOUR_SIGNS__para_500__0015,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,minilm,para_500,2,0.4181,WHO_POSTNATAL_2022__para_500__0252,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,minilm,para_500,3,0.3873,WHO_POSTNATAL_2022__para_500__0249,WHO_POSTNATAL_2022,neutral,background,OutOfScope,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,minilm,para_500,4,0.3869,NHS_LABOUR_SIGNS__para_500__0014,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,minilm,para_500,5,0.3865,NHS_LABOUR_SIGNS__para_500__0004,NHS_LABOUR_SIGNS,alarm,acute,Safe,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_06,minilm,para_500,1,0.3564,KE_OBSTETRICS_2021__para_500__0941,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,minilm,para_500,2,0.2898,KE_OBSTETRICS_2021__para_500__1957,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
